"S. No","Time","factory_id","COD - (mg/l) Raw","BOD - (mg/l) Raw","pH - (pH) Raw","TSS - (mg/l) Raw"
"18178","2026-02-13 14:57","FACTORY_C","115.00","44.28","7.14","75.71"
"18179","2026-02-13 14:58","FACTORY_C","115.00","45.32","7.20","77.68"
"18180","2026-02-13 14:59","FACTORY_C","115.00","46.49","7.18","79.66"
"18181","2026-02-13 15:00","FACTORY_C","115.00","48.23","7.17","79.33"
"18182","2026-02-13 15:01","FACTORY_C","115.00","46.89","7.29","73.72"
"18183","2026-02-13 15:02","FACTORY_C","115.00","45.41","7.20","80.48"
"18184","2026-02-13 15:03","FACTORY_C","115.00","46.84","7.11","79.39"
"18185","2026-02-13 15:04","FACTORY_C","115.00","46.50","7.02","85.63"
"18186","2026-02-13 15:05","FACTORY_C","115.00","45.19","7.24","76.99"
"18187","2026-02-13 15:06","FACTORY_C","115.00","43.91","7.20","84.99"
"18188","2026-02-13 15:07","FACTORY_C","115.00","44.55","7.23","87.76"
"18189","2026-02-13 15:08","FACTORY_C","115.00","45.37","7.30","78.28"
"18190","2026-02-13 15:09","FACTORY_C","115.00","45.63","7.24","83.21"
"18191","2026-02-13 15:10","FACTORY_C","115.00","45.79","7.21","88.73"
"18192","2026-02-13 15:11","FACTORY_C","115.00","41.32","7.19","70.63"
"18193","2026-02-13 15:12","FACTORY_C","115.00","45.28","7.23","77.53"
"18194","2026-02-13 15:13","FACTORY_C","115.00","46.78","7.18","91.08"
"18195","2026-02-13 15:14","FACTORY_C","115.00","46.52","7.18","82.63"
"18196","2026-02-13 15:15","FACTORY_C","115.00","42.98","7.22","83.50"
"18197","2026-02-13 15:16","FACTORY_C","115.00","45.78","7.27","73.28"
"18198","2026-02-13 15:17","FACTORY_C","115.00","45.66","7.19","81.35"
"18199","2026-02-13 15:18","FACTORY_C","115.00","44.88","7.13","81.65"
"18200","2026-02-13 15:19","FACTORY_C","115.00","45.13","7.17","77.47"
"18201","2026-02-13 15:20","FACTORY_C","115.00","46.21","7.22","81.30"
"18202","2026-02-13 15:21","FACTORY_C","115.00","42.45","7.17","70.42"
"18203","2026-02-13 15:22","FACTORY_C","115.00","45.73","7.22","86.87"
"18204","2026-02-13 15:23","FACTORY_C","115.00","45.08","7.17","88.33"
"18205","2026-02-13 15:24","FACTORY_C","115.00","46.01","7.20","73.76"
"18206","2026-02-13 15:25","FACTORY_C","115.00","44.53","7.22","81.34"
"18207","2026-02-13 15:26","FACTORY_C","115.00","44.51","7.13","75.90"
"18208","2026-02-13 15:27","FACTORY_C","115.00","44.67","7.26","82.45"
"18209","2026-02-13 15:28","FACTORY_C","115.00","43.53","7.29","79.87"
"18210","2026-02-13 15:29","FACTORY_C","115.00","44.40","7.18","78.92"
"18211","2026-02-13 15:30","FACTORY_C","115.00","45.12","7.24","84.52"
"18212","2026-02-13 15:31","FACTORY_C","115.00","45.36","7.24","85.48"
"18213","2026-02-13 15:32","FACTORY_C","115.00","42.62","7.22","72.78"
"18214","2026-02-13 15:33","FACTORY_C","115.00","42.77","7.15","87.43"
"18215","2026-02-13 15:34","FACTORY_C","115.00","45.62","7.24","82.26"
"18216","2026-02-13 15:35","FACTORY_C","115.00","44.30","7.24","74.67"
"18217","2026-02-13 15:36","FACTORY_C","115.00","45.85","7.15","80.57"
"18218","2026-02-13 15:37","FACTORY_C","115.00","43.79","7.11","78.32"
"18219","2026-02-13 15:38","FACTORY_C","115.00","47.91","7.20","80.83"
"18220","2026-02-13 15:39","FACTORY_C","115.00","46.12","7.15","79.71"
"18221","2026-02-13 15:40","FACTORY_C","115.00","46.89","7.23","76.32"
"18222","2026-02-13 15:41","FACTORY_C","115.00","44.73","7.17","75.52"
"18223","2026-02-13 15:42","FACTORY_C","115.00","44.70","7.19","76.89"
"18224","2026-02-13 15:43","FACTORY_C","115.00","46.51","7.20","75.06"
"18225","2026-02-13 15:44","FACTORY_C","115.00","43.60","7.11","86.72"
"18226","2026-02-13 15:45","FACTORY_C","115.00","45.44","7.20","78.86"
"18227","2026-02-13 15:46","FACTORY_C","115.00","46.02","7.12","79.78"
"18228","2026-02-13 15:47","FACTORY_C","115.00","42.78","7.23","83.51"
"18229","2026-02-13 15:48","FACTORY_C","115.00","44.66","7.32","88.11"
"18230","2026-02-13 15:49","FACTORY_C","115.00","45.09","7.30","79.64"
"18231","2026-02-13 15:50","FACTORY_C","115.00","46.32","7.19","83.80"
"18232","2026-02-13 15:51","FACTORY_C","115.00","43.27","7.26","80.68"
"18233","2026-02-13 15:52","FACTORY_C","115.00","44.37","7.20","81.45"
"18234","2026-02-13 15:53","FACTORY_C","115.00","45.44","7.26","78.61"
"18235","2026-02-13 15:54","FACTORY_C","115.00","46.71","7.15","79.21"
"18236","2026-02-13 15:55","FACTORY_C","115.00","46.53","7.19","84.09"
"18237","2026-02-13 15:56","FACTORY_C","115.00","46.44","7.20","80.05"
"18238","2026-02-13 15:57","FACTORY_C","115.00","46.21","7.23","76.44"
"18239","2026-02-13 15:58","FACTORY_C","115.00","44.37","7.19","80.18"
"18240","2026-02-13 15:59","FACTORY_C","115.00","43.11","7.19","77.50"
"18241","2026-02-13 16:00","FACTORY_C","115.00","43.80","7.18","83.09"
"18242","2026-02-13 16:01","FACTORY_C","115.00","45.93","7.13","72.48"
"18243","2026-02-13 16:02","FACTORY_C","115.00","42.56","7.22","83.27"
"18477","2026-02-13 19:56","FACTORY_C","115.00","47.77","7.18","83.60"
"18478","2026-02-13 19:57","FACTORY_C","115.00","42.27","7.20","83.09"
"18479","2026-02-13 19:58","FACTORY_C","115.00","43.32","7.07","76.23"
"18480","2026-02-13 19:59","FACTORY_C","115.00","45.01","7.19","79.30"
"18481","2026-02-13 20:00","FACTORY_C","115.00","44.25","7.18","82.19"
"18482","2026-02-13 20:01","FACTORY_C","115.00","43.95","7.24","75.70"
"18483","2026-02-13 20:02","FACTORY_C","115.00","43.94","7.17","74.74"
"18484","2026-02-13 20:03","FACTORY_C","115.00","45.44","7.18","79.94"
"18485","2026-02-13 20:04","FACTORY_C","115.00","46.80","7.14","80.43"
"18486","2026-02-13 20:05","FACTORY_C","115.00","43.49","7.18","83.52"
"18487","2026-02-13 20:06","FACTORY_C","115.00","44.63","7.17","80.97"
"18488","2026-02-13 20:07","FACTORY_C","115.00","43.95","7.21","69.57"
"18489","2026-02-13 20:08","FACTORY_C","115.00","42.42","7.17","77.87"
"18490","2026-02-13 20:09","FACTORY_C","115.00","43.03","7.11","82.40"
"18491","2026-02-13 20:10","FACTORY_C","115.00","43.58","7.16","76.39"
"18492","2026-02-13 20:11","FACTORY_C","115.00","45.80","7.21","81.80"
"18493","2026-02-13 20:12","FACTORY_C","115.00","42.80","7.15","75.36"
"18494","2026-02-13 20:13","FACTORY_C","115.00","46.57","7.29","79.04"
"18495","2026-02-13 20:14","FACTORY_C","115.00","46.28","7.31","81.35"
"18496","2026-02-13 20:15","FACTORY_C","115.00","44.04","7.17","88.40"
"18497","2026-02-13 20:16","FACTORY_C","115.00","46.64","7.25","78.74"
"18498","2026-02-13 20:17","FACTORY_C","115.00","43.51","7.17","82.02"
"18499","2026-02-13 20:18","FACTORY_C","115.00","45.14","7.19","77.57"
"18500","2026-02-13 20:19","FACTORY_C","115.00","45.28","7.29","75.29"
"18501","2026-02-13 20:20","FACTORY_C","115.00","48.48","7.22","78.13"
"18502","2026-02-13 20:21","FACTORY_C","115.00","45.43","7.18","78.00"
"18503","2026-02-13 20:22","FACTORY_C","115.00","44.74","7.23","78.26"
"18504","2026-02-13 20:23","FACTORY_C","115.00","45.27","7.19","80.86"
"18505","2026-02-13 20:24","FACTORY_C","115.00","45.08","7.15","78.41"
"18506","2026-02-13 20:25","FACTORY_C","115.00","46.63","7.19","73.96"
"18507","2026-02-13 20:26","FACTORY_C","115.00","43.75","7.18","78.98"
"18508","2026-02-13 20:27","FACTORY_C","115.00","47.46","7.24","83.60"
"18509","2026-02-13 20:28","FACTORY_C","115.00","42.68","7.19","85.71"
"18510","2026-02-13 20:29","FACTORY_C","115.00","46.69","7.25","84.00"
"18511","2026-02-13 20:30","FACTORY_C","115.00","47.39","7.16","82.24"
"18512","2026-02-13 20:31","FACTORY_C","115.00","42.18","7.13","78.86"
"18513","2026-02-13 20:32","FACTORY_C","115.00","46.67","7.25","70.25"
"18514","2026-02-13 20:33","FACTORY_C","115.00","44.73","7.20","74.40"
"18515","2026-02-13 20:34","FACTORY_C","115.00","44.63","7.30","83.54"
"18516","2026-02-13 20:35","FACTORY_C","115.00","45.31","7.19","88.92"
"18517","2026-02-13 20:36","FACTORY_C","115.00","44.78","7.20","75.95"
"18518","2026-02-13 20:37","FACTORY_C","115.00","42.78","7.22","84.47"
"18519","2026-02-13 20:38","FACTORY_C","115.00","45.65","7.16","76.92"
"18520","2026-02-13 20:39","FACTORY_C","115.00","45.03","7.24","76.39"
"18521","2026-02-13 20:40","FACTORY_C","115.00","46.27","7.22","82.27"
"18522","2026-02-13 20:41","FACTORY_C","115.00","45.68","7.14","77.49"
"18523","2026-02-13 20:42","FACTORY_C","115.00","45.10","7.27","73.12"
"18524","2026-02-13 20:43","FACTORY_C","115.00","45.41","7.10","78.28"
"18525","2026-02-13 20:44","FACTORY_C","115.00","44.26","7.17","78.35"
"18526","2026-02-13 20:45","FACTORY_C","115.00","48.82","7.27","72.72"
"18527","2026-02-13 20:46","FACTORY_C","115.00","43.20","7.17","87.09"
"18528","2026-02-13 20:47","FACTORY_C","115.00","44.82","7.22","82.03"
"18529","2026-02-13 20:48","FACTORY_C","115.00","46.22","7.23","77.43"
"18530","2026-02-13 20:49","FACTORY_C","115.00","45.74","7.17","75.34"
"18531","2026-02-13 20:50","FACTORY_C","115.00","42.99","7.14","79.93"
"18532","2026-02-13 20:51","FACTORY_C","115.00","43.17","7.13","74.97"
"18533","2026-02-13 20:52","FACTORY_C","115.00","43.69","7.21","80.57"
"18534","2026-02-13 20:53","FACTORY_C","115.00","42.84","7.18","69.20"
"18535","2026-02-13 20:54","FACTORY_C","115.00","44.09","7.17","78.17"
"18536","2026-02-13 20:55","FACTORY_C","115.00","46.71","7.18","91.70"
"18537","2026-02-13 20:56","FACTORY_C","115.00","45.37","7.30","80.18"
"18538","2026-02-13 20:57","FACTORY_C","115.00","48.14","7.24","71.31"
"18539","2026-02-13 20:58","FACTORY_C","115.00","43.68","7.16","87.39"
"18540","2026-02-13 20:59","FACTORY_C","115.00","42.99","7.14","83.09"
"18541","2026-02-13 21:00","FACTORY_C","115.00","44.50","7.22","78.47"
"18542","2026-02-13 21:01","FACTORY_C","115.00","43.21","7.14","84.29"
"18543","2026-02-13 21:02","FACTORY_C","115.00","45.26","7.20","71.90"
"18544","2026-02-13 21:03","FACTORY_C","115.00","46.77","7.26","76.77"
"18545","2026-02-13 21:04","FACTORY_C","115.00","44.89","7.27","82.69"
"18546","2026-02-13 21:05","FACTORY_C","115.00","43.55","7.12","87.27"
"18547","2026-02-13 21:06","FACTORY_C","115.00","44.15","7.22","73.24"
"18548","2026-02-13 21:07","FACTORY_C","115.00","43.85","7.02","65.74"
"19067","2026-02-14 05:46","FACTORY_C","115.00","46.99","7.15","82.10"
"19068","2026-02-14 05:47","FACTORY_C","115.00","45.36","7.18","81.24"
"19069","2026-02-14 05:48","FACTORY_C","115.00","46.95","7.22","75.33"
"19070","2026-02-14 05:49","FACTORY_C","115.00","42.84","7.23","81.63"
"19071","2026-02-14 05:50","FACTORY_C","115.00","48.86","7.19","81.47"
"19072","2026-02-14 05:51","FACTORY_C","115.00","46.73","7.23","84.49"
"19073","2026-02-14 05:52","FACTORY_C","115.00","46.64","7.25","85.26"
"19074","2026-02-14 05:53","FACTORY_C","115.00","44.99","7.14","77.32"
"19075","2026-02-14 05:54","FACTORY_C","115.00","46.50","7.22","80.52"
"19076","2026-02-14 05:55","FACTORY_C","115.00","42.96","7.16","76.64"
"19077","2026-02-14 05:56","FACTORY_C","115.00","45.52","7.23","82.52"
"19078","2026-02-14 05:57","FACTORY_C","115.00","45.21","7.25","77.90"
"19079","2026-02-14 05:58","FACTORY_C","115.00","43.89","7.21","87.97"
"19080","2026-02-14 05:59","FACTORY_C","115.00","44.74","7.25","79.78"
"19081","2026-02-14 06:00","FACTORY_C","115.00","44.19","7.17","75.88"
"19082","2026-02-14 06:01","FACTORY_C","115.00","42.43","7.27","75.60"
"19083","2026-02-14 06:02","FACTORY_C","115.00","42.97","7.15","77.52"
"19084","2026-02-14 06:03","FACTORY_C","115.00","42.17","7.23","81.04"
"19085","2026-02-14 06:04","FACTORY_C","115.00","45.61","7.21","86.05"
"19086","2026-02-14 06:05","FACTORY_C","115.00","47.16","7.22","81.68"
"19087","2026-02-14 06:06","FACTORY_C","115.00","47.22","7.16","80.76"
"19088","2026-02-14 06:07","FACTORY_C","115.00","44.15","7.25","77.02"
"19089","2026-02-14 06:08","FACTORY_C","115.00","44.42","7.28","75.77"
"19090","2026-02-14 06:09","FACTORY_C","115.00","43.36","7.25","71.49"
"19091","2026-02-14 06:10","FACTORY_C","115.00","45.04","7.23","83.75"
"19092","2026-02-14 06:11","FACTORY_C","115.00","46.80","7.18","77.72"
"19093","2026-02-14 06:12","FACTORY_C","115.00","46.73","7.35","83.47"
"19094","2026-02-14 06:13","FACTORY_C","115.00","44.69","7.24","79.53"
"19095","2026-02-14 06:14","FACTORY_C","115.00","46.53","7.20","72.92"
"19096","2026-02-14 06:15","FACTORY_C","115.00","43.63","7.06","77.72"
"19097","2026-02-14 06:16","FACTORY_C","115.00","43.89","7.17","87.90"
"19098","2026-02-14 06:17","FACTORY_C","115.00","45.83","7.25","84.79"
"19099","2026-02-14 06:18","FACTORY_C","115.00","44.07","7.19","73.42"
"19100","2026-02-14 06:19","FACTORY_C","115.00","41.35","7.17","74.64"
"19101","2026-02-14 06:20","FACTORY_C","115.00","46.61","7.23","83.63"
"19102","2026-02-14 06:21","FACTORY_C","115.00","45.10","7.16","79.34"
"19103","2026-02-14 06:22","FACTORY_C","115.00","46.35","7.21","86.70"
"19104","2026-02-14 06:23","FACTORY_C","115.00","42.50","7.25","81.82"
"19105","2026-02-14 06:24","FACTORY_C","115.00","45.84","7.17","66.68"
"19106","2026-02-14 06:25","FACTORY_C","115.00","46.12","7.17","72.80"
"19107","2026-02-14 06:26","FACTORY_C","115.00","46.45","7.23","74.98"
"19108","2026-02-14 06:27","FACTORY_C","115.00","43.63","7.24","84.38"
"19109","2026-02-14 06:28","FACTORY_C","115.00","42.94","7.15","90.10"
"19110","2026-02-14 06:29","FACTORY_C","115.00","45.02","7.18","82.67"
"19111","2026-02-14 06:30","FACTORY_C","115.00","44.37","7.28","74.57"
"19112","2026-02-14 06:31","FACTORY_C","115.00","47.68","7.20","89.05"
"19113","2026-02-14 06:32","FACTORY_C","115.00","42.96","7.23","78.77"
"19114","2026-02-14 06:33","FACTORY_C","115.00","45.19","7.21","82.42"
"19115","2026-02-14 06:34","FACTORY_C","115.00","46.19","7.25","91.80"
"19116","2026-02-14 06:35","FACTORY_C","115.00","46.17","7.17","78.32"
"19117","2026-02-14 06:36","FACTORY_C","115.00","42.73","7.27","76.13"
"19118","2026-02-14 06:37","FACTORY_C","115.00","43.39","7.16","87.36"
"19119","2026-02-14 06:38","FACTORY_C","115.00","45.68","7.27","75.90"
"19120","2026-02-14 06:39","FACTORY_C","115.00","43.90","7.23","73.48"
"19121","2026-02-14 06:40","FACTORY_C","115.00","46.59","7.21","87.13"
"19122","2026-02-14 06:41","FACTORY_C","115.00","47.89","7.17","80.62"
"19123","2026-02-14 06:42","FACTORY_C","115.00","44.17","7.18","81.92"
"19124","2026-02-14 06:43","FACTORY_C","115.00","43.68","7.15","84.67"
"19125","2026-02-14 06:44","FACTORY_C","115.00","46.80","7.23","92.65"
"19126","2026-02-14 06:45","FACTORY_C","115.00","46.54","7.20","83.79"
"19127","2026-02-14 06:46","FACTORY_C","115.00","44.12","7.16","85.09"
"19128","2026-02-14 06:47","FACTORY_C","115.00","43.67","7.19","70.60"
"19129","2026-02-14 06:48","FACTORY_C","115.00","43.18","7.25","87.26"
"19130","2026-02-14 06:49","FACTORY_C","115.00","48.91","7.16","88.45"
"19131","2026-02-14 06:50","FACTORY_C","115.00","47.08","7.29","73.90"
"19132","2026-02-14 06:51","FACTORY_C","115.00","45.14","7.20","78.95"
"19133","2026-02-14 06:52","FACTORY_C","115.00","44.96","7.08","82.98"
"19134","2026-02-14 06:53","FACTORY_C","115.00","45.61","7.27","86.52"
"19135","2026-02-14 06:54","FACTORY_C","115.00","43.88","7.17","70.38"
"19136","2026-02-14 06:55","FACTORY_C","115.00","41.75","7.13","79.14"
"19137","2026-02-14 06:56","FACTORY_C","115.00","43.78","7.12","74.64"
"19138","2026-02-14 06:57","FACTORY_C","115.00","44.05","7.13","66.69"
"20248","2026-02-15 01:27","FACTORY_C","115.00","44.53","7.16","82.91"
"20249","2026-02-15 01:28","FACTORY_C","115.00","44.41","7.26","78.38"
"20250","2026-02-15 01:29","FACTORY_C","115.00","45.47","7.07","83.67"
"20251","2026-02-15 01:30","FACTORY_C","115.00","43.66","7.16","76.72"
"20252","2026-02-15 01:31","FACTORY_C","115.00","46.02","7.36","83.65"
"20253","2026-02-15 01:32","FACTORY_C","115.00","42.38","7.21","74.82"
"20254","2026-02-15 01:33","FACTORY_C","115.00","44.94","7.19","73.30"
"20255","2026-02-15 01:34","FACTORY_C","115.00","45.16","7.20","80.83"
"20256","2026-02-15 01:35","FACTORY_C","115.00","47.26","7.27","77.32"
"20257","2026-02-15 01:36","FACTORY_C","115.00","46.34","7.12","73.49"
"20258","2026-02-15 01:37","FACTORY_C","115.00","42.80","7.27","78.27"
"20259","2026-02-15 01:38","FACTORY_C","115.00","43.95","7.29","72.17"
"20260","2026-02-15 01:39","FACTORY_C","115.00","45.83","7.18","81.30"
"20261","2026-02-15 01:40","FACTORY_C","115.00","43.10","7.18","77.10"
"20262","2026-02-15 01:41","FACTORY_C","115.00","46.91","7.29","78.60"
"20263","2026-02-15 01:42","FACTORY_C","115.00","42.31","7.30","79.38"
"20264","2026-02-15 01:43","FACTORY_C","115.00","47.25","7.16","79.58"
"20265","2026-02-15 01:44","FACTORY_C","115.00","46.41","7.12","76.12"
"20266","2026-02-15 01:45","FACTORY_C","115.00","44.79","7.26","73.63"
"20267","2026-02-15 01:46","FACTORY_C","115.00","45.92","7.07","81.84"
"20268","2026-02-15 01:47","FACTORY_C","115.00","44.72","7.23","82.15"
"20269","2026-02-15 01:48","FACTORY_C","115.00","44.18","7.13","78.88"
"20270","2026-02-15 01:49","FACTORY_C","115.00","45.80","7.18","75.96"
"20271","2026-02-15 01:50","FACTORY_C","115.00","44.78","7.17","79.84"
"20272","2026-02-15 01:51","FACTORY_C","115.00","45.11","7.24","76.11"
"20273","2026-02-15 01:52","FACTORY_C","115.00","43.56","7.20","80.45"
"20274","2026-02-15 01:53","FACTORY_C","115.00","41.38","7.19","70.88"
"20275","2026-02-15 01:54","FACTORY_C","115.00","44.42","7.21","77.75"
"20276","2026-02-15 01:55","FACTORY_C","115.00","44.80","7.30","80.53"
"20277","2026-02-15 01:56","FACTORY_C","115.00","43.44","7.16","85.66"
"20278","2026-02-15 01:57","FACTORY_C","115.00","47.99","7.25","76.28"
"20279","2026-02-15 01:58","FACTORY_C","115.00","45.04","7.16","89.07"
"20280","2026-02-15 01:59","FACTORY_C","115.00","44.96","7.18","86.51"
"20281","2026-02-15 02:00","FACTORY_C","115.00","45.64","7.15","78.77"
"20282","2026-02-15 02:01","FACTORY_C","115.00","45.73","7.21","81.66"
"20283","2026-02-15 02:02","FACTORY_C","115.00","46.00","7.23","81.37"
"20284","2026-02-15 02:03","FACTORY_C","115.00","45.28","7.15","70.99"
"20285","2026-02-15 02:04","FACTORY_C","115.00","45.86","7.21","83.26"
"20286","2026-02-15 02:05","FACTORY_C","115.00","47.90","7.21","75.51"
"20287","2026-02-15 02:06","FACTORY_C","115.00","46.41","7.21","82.37"
"20288","2026-02-15 02:07","FACTORY_C","115.00","47.08","7.13","81.67"
"20289","2026-02-15 02:08","FACTORY_C","115.00","43.63","7.26","76.41"
"20290","2026-02-15 02:09","FACTORY_C","115.00","42.79","7.19","80.08"
"20291","2026-02-15 02:10","FACTORY_C","115.00","46.66","7.18","80.33"
"20292","2026-02-15 02:11","FACTORY_C","115.00","46.58","7.18","75.05"
"20293","2026-02-15 02:12","FACTORY_C","115.00","44.49","7.14","72.49"
"20294","2026-02-15 02:13","FACTORY_C","115.00","45.40","7.23","64.95"
"20295","2026-02-15 02:14","FACTORY_C","115.00","42.86","7.21","77.46"
"20296","2026-02-15 02:15","FACTORY_C","115.00","45.85","7.24","82.27"
"20297","2026-02-15 02:16","FACTORY_C","115.00","44.63","7.25","75.74"
"20298","2026-02-15 02:17","FACTORY_C","115.00","46.69","7.18","81.16"
"20299","2026-02-15 02:18","FACTORY_C","115.00","44.42","7.25","87.27"
"20300","2026-02-15 02:19","FACTORY_C","115.00","44.10","7.17","80.65"
"20301","2026-02-15 02:20","FACTORY_C","115.00","44.82","7.26","81.26"
"20302","2026-02-15 02:21","FACTORY_C","115.00","44.08","7.26","75.15"
"20303","2026-02-15 02:22","FACTORY_C","115.00","45.99","7.15","81.72"
"20304","2026-02-15 02:23","FACTORY_C","115.00","45.25","7.25","81.90"
"20305","2026-02-15 02:24","FACTORY_C","115.00","45.33","7.19","81.39"
"20306","2026-02-15 02:25","FACTORY_C","115.00","44.36","7.16","79.74"
"20307","2026-02-15 02:26","FACTORY_C","115.00","47.12","7.22","85.23"
"20308","2026-02-15 02:27","FACTORY_C","115.00","45.27","7.10","69.87"
"20309","2026-02-15 02:28","FACTORY_C","115.00","45.28","7.18","78.91"
"20310","2026-02-15 02:29","FACTORY_C","115.00","44.50","7.23","80.68"
"20311","2026-02-15 02:30","FACTORY_C","115.00","45.76","7.18","72.78"
"20312","2026-02-15 02:31","FACTORY_C","115.00","45.27","7.17","85.61"
"20313","2026-02-15 02:32","FACTORY_C","115.00","44.43","7.18","77.79"
"20314","2026-02-15 02:33","FACTORY_C","115.00","43.82","7.25","82.98"
"20315","2026-02-15 02:34","FACTORY_C","115.00","43.76","7.18","80.36"
"20316","2026-02-15 02:35","FACTORY_C","115.00","46.40","7.21","76.82"
"20317","2026-02-15 02:36","FACTORY_C","115.00","45.01","7.23","77.96"
"20318","2026-02-15 02:37","FACTORY_C","115.00","45.62","7.21","81.54"
"20319","2026-02-15 02:38","FACTORY_C","115.00","46.54","7.15","73.17"
"21029","2026-02-15 14:28","FACTORY_C","115.00","42.49","7.26","79.14"
"21030","2026-02-15 14:29","FACTORY_C","115.00","46.54","7.17","81.71"
"21031","2026-02-15 14:30","FACTORY_C","115.00","43.44","7.14","80.00"
"21032","2026-02-15 14:31","FACTORY_C","115.00","48.83","7.23","73.14"
